Country,Source,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
Mauritius,Pre- and post- production,575.856,672.3076,645.636,514.751,253.9114,275.578,332.202,391.945,408.0785,437.3332,445.7563,504.0221,503.3235,485.2905,492.9175,523.2159,516.2903,531.5628,538.5138,550.1841
Mauritius,Agri-food systems,635.7148,828.9477,801.5709,670.4696,404.9543,426.361,486.0678,552.1278,578.065,598.3882,608.8802,575.4823,569.9033,549.9118,560.4214,588.8751,582.1163,598.4714,609.961,622.8509
Mauritius,LULUCF,-22.9373,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,5.1279,5.1279,5.1279,5.1279,5.1279,-25.0246,-25.0246,-25.0246,-25.0246
Mauritius,LULUCF,-82.02,-217.91,-183.84,-199.74,-197.68,-176.69,-525.69,,,,,,,-490.71,,,,,,
Mauritius,AFOLU,-22.9373,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,84.5631,5.1279,5.1279,5.1279,5.1279,5.1279,-25.0246,-25.0246,-25.0246,-25.0246
Mauritius,All sectors with LULUCF,2676.5485,2954.138,2984.6189,3155.4151,3187.2151,3390.2151,3728.9151,3790.3151,3872.0151,3806.1151,4014.9151,3939.7799,3989.8799,4090.0799,4230.5799,4229.9799,4339.8274,4530.5274,4580.6274,4670.2274
Mauritius,All sectors without LULUCF,2699.4858,2869.5749,2900.0558,3070.852,3102.652,3305.652,3644.352,3705.752,3787.452,3721.552,3930.352,3934.652,3984.752,4084.952,4225.452,4224.852,4364.852,4555.552,4605.652,4695.252
Mayotte,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayotte,On-farm energy use,9.3968,10.0665,10.2267,11.0879,11.8946,13.4507,14.4456,15.6446,17.8224,19.1147,19.2287,9.2271,9.7538,10.1855,11.3421,11.951,12.5819,13.1475,13.7131,14.2787
Mayotte,Forestland,-2.2774,-1.9419,-1.9419,-1.9419,-1.9419,-1.9419,-1.9419,-1.9419,-1.9419,-1.9419,-1.9419,-2.1395,-2.1395,-2.1395,-2.1395,-2.1395,2.1436,2.1436,2.1436,2.1436
Mayotte,Net Forest conversion,66.3848,26.466,26.466,26.466,26.466,26.466,26.466,26.466,26.466,26.466,26.466,11.5108,11.5108,11.5108,11.5108,11.5108,11.1534,11.1534,11.1534,11.1534
Mayotte,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayotte,On-farm electricity use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayotte,Farm-gate emissions,9.3968,10.0665,10.2267,11.0879,11.8946,13.4507,14.4456,15.6446,17.8224,19.1147,19.2287,9.2271,9.7538,10.1855,11.3421,11.951,12.5819,13.1475,13.7131,14.2787
Mayotte,Land Use change,66.3848,26.466,26.466,26.466,26.466,26.466,26.466,26.466,26.466,26.466,26.466,11.5108,11.5108,11.5108,11.5108,11.5108,11.1534,11.1534,11.1534,11.1534
Mayotte,Emissions on agricultural land,75.7817,36.5325,36.6927,37.554,38.3606,39.9168,40.9117,42.1107,44.2884,45.5807,45.6947,20.7379,21.2646,21.6964,22.853,23.4618,23.7353,24.3009,24.8665,25.4321
Mayotte,Pre- and post- production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayotte,Agri-food systems,75.7817,36.5325,36.6927,37.554,38.3606,39.9168,40.9117,42.1107,44.2884,45.5807,45.6947,20.7379,21.2646,21.6964,22.853,23.4618,23.7353,24.3009,24.8665,25.4321
Mayotte,LULUCF,64.1074,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,9.3714,9.3714,9.3714,9.3714,9.3714,13.297,13.297,13.297,13.297
Mayotte,AFOLU,64.1074,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,9.3714,9.3714,9.3714,9.3714,9.3714,13.297,13.297,13.297,13.297
Mayotte,All sectors with LULUCF,64.1074,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,24.5241,9.3714,9.3714,9.3714,9.3714,9.3714,13.297,13.297,13.297,13.297
Mexico,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,On-farm energy use,9260.8485,8788.3063,8840.3973,9368.7757,9778.6164,9878.6119,10110.1485,9869.8029,9902.3373,9400.6409,9679.4088,9973.8511,10109.1465,9740.35,9539.1042,10544.7763,10458.3308,11067.9209,11491.7532,11882.283
Mexico,Forestland,-3.3311,-81516.8873,-81516.8873,-81516.8873,-81516.8873,-81516.8873,-81516.8873,-81516.8873,-81516.8873,-81516.8873,-81516.8873,-392.3876,-392.3876,-392.3876,-392.3876,-392.3876,-373.6163,-373.6163,-373.6163,-373.6163
Mexico,Net Forest conversion,22314.8361,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14242.426,14242.426,14242.426,14242.426,14242.426,14821.3956,14821.3956,14821.3956,14821.3956
Mexico,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Waste - agri-food systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Fertilizers Manufacturing,0,25.1659,307.9197,268.7758,374.177,342.7893,282.5774,322.2771,364.8444,460.1741,433.126,889.1641,546.6298,2537.6777,2383.0854,1778.4204,2051.2212,1812.5733,808.0565,443.56
Mexico,On-farm electricity use,4419.6796,4189.0968,4029.4187,4189.612,3452.2893,4108.6377,3890.2511,3741.4311,3492.1344,4232.4027,3933.8756,4938.414,4904.4557,4919.0081,4797.4921,4812.3227,5422.7735,5535.6781,5921.7548,6146.6073
Mexico,Food Processing,4031.0071,4128.9706,4003.6979,4123.2914,4049.8845,3592.4458,3297.5928,3245.3838,2711.6558,2436.7235,2356.0365,2214.443,2444.3648,2790.119,2551.3929,2480.3941,2715.162,2764.17,2747.4784,2747.4784
Mexico,Food Packaging,3839.5705,3497.9513,3220.8548,3085.7994,2800.3112,3028.4191,2961.6605,3983.9389,3624.6895,2845.1009,2783.0834,2812.3674,2978.4655,2904.0791,2771.2591,2681.884,2878.7197,2715.336,2655.2591,2533.7153
Mexico,Food Retail,2768.1172,2853.8092,2911.3952,2642.6605,2641.0562,2697.9723,2684.2219,2678.7323,2525.5542,2624.657,2625.9537,2668.2338,2746.7968,2978.8009,2972.3403,3049.8381,3040.7682,3008.3606,3147.2356,3174.8776
Mexico,Food Household Consumption,19806.1084,20162.8428,20346.9995,21164.6352,19580.7078,19898.2504,19349.9359,19880.6875,19185.8014,19567.7206,19862.5225,20212.9866,20465.8698,20546.6319,21004.5059,21313.4301,21677.1521,21610.0778,22583.8165,22583.8165
Mexico,Food Transport,11533.232,11814.601,12089.3665,12761.8665,13432.901,14334.532,15125.948,15991.0135,16640.9795,16246.0635,16605.5635,16643.991,16732.0255,16515.9755,16636.2695,16553.4195,17123.0035,16638.9035,16638.203,18445.7933
Mexico,Energy,403000,414000,412000,437000,433000,458000,473000,487000,536000,505000,476000,484000,487000,491000,487000,473000,483000,468000,460000,444000
Mexico,IPPU,23000,21300,21800,21900,23000,24100,25400,26700,26600,25300,25100,25800,26700,25600,26400,26600,27700,28700,28100,25800
Mexico,Waste,36.4,38.4,46.9,62.9,64.2,80.2,81.3,81.5,139,150,169,173,175,432,440,447,455,462,470,508
Mexico,Farm-gate emissions,9260.8485,8788.3063,8840.3973,9368.7757,9778.6164,9878.6119,10110.1485,9869.8029,9902.3373,9400.6409,9679.4088,9973.8511,10109.1465,9740.35,9539.1042,10544.7763,10458.3308,11067.9209,11491.7532,11882.283
Mexico,Land Use change,22314.8361,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14786.0785,14242.426,14242.426,14242.426,14242.426,14242.426,14821.3956,14821.3956,14821.3956,14821.3956
Mexico,Emissions on agricultural land,31575.6846,23574.3849,23626.4758,24154.8542,24564.6949,24664.6905,24896.227,24655.8814,24688.4158,24186.7194,24465.4873,24216.2771,24351.5725,23982.776,23781.5302,24787.2023,25279.7264,25889.3165,26313.1488,26703.6786
Mexico,Pre- and post- production,46397.7148,46672.4376,46909.6523,48236.6408,46331.327,48003.0466,47592.1876,49843.4642,48545.6592,48412.8423,48600.1612,50379.5999,50818.6079,53192.2922,53116.3452,52669.7089,54908.8002,54085.0993,54501.8039,56075.8484
Mexico,Agri-food systems,77973.3994,70246.8225,70536.1281,72391.495,70896.0219,72667.7371,72488.4146,74499.3456,73234.075,72599.5617,73065.6485,74595.877,75170.1804,77175.0682,76897.8754,77456.9112,80188.5266,79974.4158,80814.9527,82779.527
Mexico,LULUCF,22311.505,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,13850.0384,13850.0384,13850.0384,13850.0384,13850.0384,14447.7793,14447.7793,14447.7793,14447.7793
Mexico,LULUCF,49447.16,46078.57,45571.14,48366.54,42188.45,47050.13,46450.23,26701.27,28808.93,30772.61,25725.85,50920.6,30850.3,31461.59,,,,,,
Mexico,AFOLU,22311.505,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,-66730.8088,13850.0384,13850.0384,13850.0384,13850.0384,13850.0384,14447.7793,14447.7793,14447.7793,14447.7793
Mexico,All sectors with LULUCF,448347.905,368607.5912,367116.0912,392232.0912,389333.3912,415449.3912,431750.4912,447050.6912,496008.1912,463719.1912,434538.1912,523823.0384,527725.0384,530882.0384,527690.0384,513897.0384,525602.7793,511609.7793,503017.7793,484755.7793
Mexico,All sectors without LULUCF,426036.4,435338.4,433846.9,458962.9,456064.2,482180.2,498481.3,513781.5,562739,530450,501269,509973,513875,517032,513840,500047,511155,497162,488570,470308
Micronesia (Federated States of),Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micronesia (Federated States of),On-farm energy use,20.3925,22.5658,21.4581,22.7093,22.6737,23.7491,23.3503,24.7642,22.5766,31.1805,20.2025,25.9609,29.6082,32.2837,33.0072,32.5466,31.9136,31.4642,30.8049,30.3644
Micronesia (Federated States of),Forestland,-381.1104,-381.3951,-381.3951,-381.3951,-381.3951,-381.3951,-381.3951,-381.3951,-381.3951,-381.3951,-381.3951,-29.3118,-29.3118,-29.3118,-29.3118,-29.3118,-34.9327,-34.9327,-34.9327,-34.9327
Micronesia (Federated States of),Net Forest conversion,351.988,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,0,0,0,0,0,0,0,0,0
Micronesia (Federated States of),Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micronesia (Federated States of),Waste - agri-food systems,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micronesia (Federated States of),On-farm electricity use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micronesia (Federated States of),Food Processing,3.5904,4.2078,3.7504,4.2532,4.0398,3.6506,3.4271,3.7633,2.9635,7.7098,6.4763,7.2082,6.9557,7.8222,8.8948,9.8762,9.6269,9.2362,9.974,13.4822
Micronesia (Federated States of),Food Packaging,0.2311,0.2479,0.2593,0.2022,0.1875,0.115,0.1207,0.1277,0.1123,0.1581,0.1177,0.1244,0.1455,0.1776,0.2247,0.2093,0.2267,0.2134,0.2804,0.1735
Micronesia (Federated States of),Food Retail,3.1817,3.3106,3.5822,3.5135,3.233,2.44,2.3402,1.9416,1.7257,1.9139,1.8598,1.4392,1.4921,1.4637,1.2717,1.0949,1.0927,1.0927,1.0919,1.0877
Micronesia (Federated States of),Food Household Consumption,1.9445,1.9686,2.2023,2.2669,2.128,1.6598,1.4519,1.4974,1.5071,1.553,1.4242,1.1626,1.2773,1.3636,1.3442,1.0773,1.0773,1.0598,1.0857,1.0883
Micronesia (Federated States of),Energy,128,143,136,147,143,121,121,132,110,147,103,117,125,136,136,143,143,143,151,165
Micronesia (Federated States of),IPPU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micronesia (Federated States of),Farm-gate emissions,20.3925,22.5658,21.4581,22.7093,22.6737,23.7491,23.3503,24.7642,22.5766,31.1805,20.2025,25.9609,29.6082,32.2837,33.0072,32.5466,31.9136,31.4642,30.8049,30.3644
Micronesia (Federated States of),Land Use change,351.988,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,351.8219,0,0,0,0,0,0,0,0,0
Micronesia (Federated States of),Emissions on agricultural land,372.3805,374.3878,373.28,374.5312,374.4957,375.5711,375.1723,376.5862,374.3985,383.0024,372.0245,25.9609,29.6082,32.2837,33.0072,32.5466,31.9136,31.4642,30.8049,30.3644
Micronesia (Federated States of),Pre- and post- production,8.9477,9.7349,9.7942,10.2358,9.5883,7.8654,7.3399,7.33,6.3086,11.3348,9.878,9.9344,9.8706,10.8271,11.7354,12.2577,12.0236,11.6021,12.432,15.8317
Micronesia (Federated States of),Agri-food systems,381.3282,384.1227,383.0742,384.767,384.084,383.4365,382.5122,383.9162,380.7071,394.3372,381.9025,35.8953,39.4788,43.1108,44.7426,44.8043,43.9372,43.0663,43.2369,46.1961
Micronesia (Federated States of),LULUCF,-29.1224,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.3118,-29.3118,-29.3118,-29.3118,-29.3118,-34.9327,-34.9327,-34.9327,-34.9327
Micronesia (Federated States of),LULUCF,-568.4086,,,,,,,,,,,,,,,,,,,
Micronesia (Federated States of),AFOLU,-29.1224,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.5731,-29.3118,-29.3118,-29.3118,-29.3118,-29.3118,-34.9327,-34.9327,-34.9327,-34.9327
Micronesia (Federated States of),All sectors with LULUCF,98.8776,113.4269,106.4269,117.4269,113.4269,91.4269,91.4269,102.4269,80.4269,117.4269,73.4269,87.6882,95.6882,106.6882,106.6882,113.6882,108.0673,108.0673,116.0673,130.0673
Micronesia (Federated States of),All sectors without LULUCF,128,143,136,147,143,121,121,132,110,147,103,117,125,136,136,143,143,143,151,165
Monaco,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Forestland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Net Forest conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Waste - agri-food systems,0.4941,0.4947,0.4967,0.5011,0.5043,0.5046,0.5066,0.5122,0.5145,0.5105,0.5102,0.5131,0.5117,0.5147,0.5165,0.5137,0.5145,0.5143,0.5169,0.5175
Monaco,Energy,96,99,99.5,95.8,91.2,89,83.2,83.3,83.4,79.2,76.9,76.9,79.1,79.7,75.1,77.8,75.7,74,75.7,72.4
Monaco,IPPU,17.8,17.7,17.4,17.3,17.2,17.2,17.1,17.5,16.4,14.4,15.8,15.8,15.5,15.1,14.7,14,14.3,14.6,14.5,13.7
Monaco,Waste,0.925,0.961,1.03,1.03,1.04,1.06,1.05,1.06,1.09,0.967,1.07,1.14,1.23,1.09,1.13,1.17,1.13,1.17,1.2,1.2
Monaco,Farm-gate emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Land Use change,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Emissions on agricultural land,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,Pre- and post- production,0.4941,0.4947,0.4967,0.5011,0.5043,0.5046,0.5066,0.5122,0.5145,0.5105,0.5102,0.5131,0.5117,0.5147,0.5165,0.5137,0.5145,0.5143,0.5169,0.5175
Monaco,Agri-food systems,0.4941,0.4947,0.4967,0.5011,0.5043,0.5046,0.5066,0.5122,0.5145,0.5105,0.5102,0.5131,0.5117,0.5147,0.5165,0.5137,0.5145,0.5143,0.5169,0.5175
Monaco,LULUCF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,LULUCF,-0.0477,-0.0501,-0.0528,-0.0545,-0.0384,-0.0575,-0.0555,-0.0657,-0.0666,-0.0688,-0.0596,-0.0519,-0.0443,-0.045,-0.0397,0.0545,-0.0172,-0.0145,-0.0284,0.0619
Monaco,AFOLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monaco,All sectors with LULUCF,114.725,117.661,117.93,114.13,109.44,107.26,101.35,101.86,100.89,94.567,93.77,93.84,95.83,95.89,90.93,92.97,91.13,89.77,91.4,87.3
Monaco,All sectors without LULUCF,114.725,117.661,117.93,114.13,109.44,107.26,101.35,101.86,100.89,94.567,93.77,93.84,95.83,95.89,90.93,92.97,91.13,89.77,91.4,87.3
Mongolia,Drained organic soils (CO2),22376.6065,22345.8514,22347.0427,22357.6506,22417.013,22429.566,22450.1128,22478.4183,22471.5581,22493.11,22499.7921,22559.8439,22579.0106,22595.1502,22599.8991,22600.0112,22415.0896,22350.359,22341.6662,22291.3071
Mongolia,On-farm energy use,94.6513,112.2189,102.006,106.4126,122.5801,136.7667,119.3909,144.4111,147.1856,151.8175,171.8815,212.5317,221.0523,223.9662,204.1604,199.031,161.7688,221.6565,222.5354,226.2104
Mongolia,Forestland,-64.002,-15.0674,-15.0674,-15.0674,-15.0674,-15.0674,-15.0674,-15.0674,-15.0674,-15.0674,-15.0674,0,0,0,0,0,-0.8294,-0.8294,-0.8294,-0.8294
Mongolia,Forestland,-25134.97,-25776.59,-25833.03,-25497.11,-25590.34,-25609.71,,-24711.09,-24670.51,-24906.26,-24627.06,-24593.38,-24560,-24733.68,,,,,,
Mongolia,Net Forest conversion,1281.8377,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,153.9919,153.9919,153.9919,153.9919,153.9919,154.2684,154.2684,154.2684,154.2684
Mongolia,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Waste - agri-food systems,107.7523,108.3163,108.8153,109.5029,110.6507,111.8726,113.4346,114.5481,116.0132,114.9572,117.283,119.1957,120.0548,120.1751,120.0269,119.7639,119.5651,119.7017,120.4142,120.8025
Mongolia,On-farm electricity use,16.751,18.3571,30.7816,23.5966,23.2697,25.5121,20.7772,25.6751,29.0826,28.4735,35.0125,31.9335,35.1873,45.6872,58.3222,50.1735,51.8216,57.4982,62.3507,63.1564
Mongolia,Food Processing,118.4177,124.317,130.1497,124.8311,133.2591,135.024,147.3297,186.4009,180.5891,205.3089,208.5043,348.0939,595.5796,680.3837,371.2817,294.8262,326.2719,431.132,438.0325,634.2176
Mongolia,Food Packaging,60.1369,63.3116,63.6888,59.9171,66.8717,69.2695,76.9165,96.0599,89.2089,101.9934,105.8713,168.5429,273.2605,331.3515,221.0387,172.8952,185.9098,245.5756,349.0403,230.9628
Mongolia,Food Retail,167.071,127.8119,156.9985,184.3697,149.066,90.9257,98.4988,100.3874,84.5631,125.5377,146.5572,237.4264,268.0842,281.1541,289.1185,269.8127,338.6189,337.3931,407.2568,313.3331
Mongolia,Food Household Consumption,120.8883,199.3839,299.505,236.6281,234.5895,306.266,222.8252,284.9423,251.9099,403.7744,436.927,409.1266,403.7618,511.8755,452.8455,426.5217,505.7774,502.2385,568.959,568.959
Mongolia,Food Transport,117.13,111.415,125.805,116.78,140.045,121.985,135.875,168.955,180.53,164.2,161.795,193.865,225.1365,229.3075,240.741,241.746,211.576,257.9545,272.96,238.1279
Mongolia,Energy,7460,7850,8210,7950,8530,8540,9480,12100,12000,13100,13900,21600,35200,43800,29700,23300,25500,34400,36300,39700
Mongolia,IPPU,56.2,48,80,83.8,78.4,96.2,112,136,148,124,196,183,180,120,206,206,216,324,438,512
Mongolia,Waste,0.61,0.616,0.632,0.649,0.681,0.703,0.716,0.735,0.754,0.774,0.791,0.81,0.828,0.828,0.828,0.828,0.828,0.843,0.856,0.883
Mongolia,Farm-gate emissions,22471.2578,22458.0703,22449.0487,22464.0632,22539.5931,22566.3327,22569.5037,22622.8294,22618.7437,22644.9275,22671.6736,22772.3756,22800.0629,22819.1164,22804.0594,22799.0422,22576.8584,22572.0155,22564.2016,22517.5175
Mongolia,Land Use change,1281.8377,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,1120.9341,153.9919,153.9919,153.9919,153.9919,153.9919,154.2684,154.2684,154.2684,154.2684
Mongolia,Emissions on agricultural land,23753.0955,23579.0044,23569.9828,23584.9973,23660.5272,23687.2668,23690.4378,23743.7635,23739.6778,23765.8616,23792.6077,22926.3675,22954.0549,22973.1083,22958.0514,22953.0342,22731.1268,22726.2839,22718.47,22671.7859
Mongolia,Pre- and post- production,708.1472,752.9128,915.7439,855.6255,857.7517,860.8549,815.657,976.9687,931.8968,1144.2451,1211.9503,1508.184,1921.0647,2199.9346,1753.3745,1575.7392,1739.5407,1951.4936,2219.0135,2169.5593
Mongolia,Agri-food systems,24461.2427,24331.9172,24485.7267,24440.6228,24518.2789,24548.1217,24506.0948,24720.7322,24671.5747,24910.1066,25004.558,24434.5515,24875.1196,25173.0429,24711.4259,24528.7734,24470.6675,24677.7776,24937.4835,24841.3452
Mongolia,LULUCF,23594.4422,23451.7181,23452.9094,23463.5173,23522.8796,23535.4327,23555.9795,23584.285,23577.4248,23598.9766,23605.6588,22713.8358,22733.0025,22749.1421,22753.891,22754.0032,22568.5286,22503.798,22495.1052,22444.7461
Mongolia,LULUCF,,,,,,,-2082.58,,,,,,,,,,,,,
Mongolia,AFOLU,23594.4422,23451.7181,23452.9094,23463.5173,23522.8796,23535.4327,23555.9795,23584.285,23577.4248,23598.9766,23605.6588,22713.8358,22733.0025,22749.1421,22753.891,22754.0032,22568.5286,22503.798,22495.1052,22444.7461
Mongolia,All sectors with LULUCF,31111.2522,31350.3341,31743.5414,31497.9663,32131.9606,32172.3357,33148.6955,35821.02,35726.1788,36823.7506,37702.4498,44497.6458,58113.8305,66669.9701,52660.719,46260.8312,48285.3566,57228.641,59233.9612,62657.6291
Mongolia,All sectors without LULUCF,7516.81,7898.616,8290.632,8034.449,8609.081,8636.903,9592.716,12236.735,12148.754,13224.774,14096.791,21783.81,35380.828,43920.828,29906.828,23506.828,25716.828,34724.843,36738.856,40212.883
Montenegro,Drained organic soils (CO2),,,,,,,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,18.5739
Montenegro,On-farm energy use,,,,,,,17.8677,22.9115,22.0061,20.9224,19.0716,16.9258,15.2267,26.0857,21.9309,25.5073,17.6916,17.0723,15.6078,14.3431
Montenegro,Forestland,,,,,,,-4158.891,-4158.891,-4158.891,-4158.891,-4158.891,0,0,0,0,0,0,0,0,0
Montenegro,Net Forest conversion,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Fires in organic soils,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Waste - agri-food systems,,,,,,,18.253,18.5066,18.6839,18.6093,18.606,18.6837,18.5947,18.669,18.6928,18.5879,18.6521,18.7395,18.8451,18.8505
Montenegro,On-farm electricity use,,,,,,,11.5988,12.872,19.1862,10.7144,16.0522,7.8549,5.4546,5.5807,6.0457,6.5107,6.5108,8.371,8.0919,8.5012
Montenegro,Food Processing,,,,,,,0,0,0,8.3978,11.8279,84.5792,77.1809,24.7134,70.3009,52.8267,49.842,49.377,52.0904,62.6584
Montenegro,Food Packaging,,,,,,,90.0056,129.2817,136.7811,48.0004,67.8518,102.8417,75.282,39.2039,37.7062,39.793,32.6138,34.6419,36.3076,14.6159
Montenegro,Food Retail,,,,,,,0.7174,0.7106,0.8976,0.5746,0.8364,1.4401,1.8,3.9825,37.0621,37.2422,42.1745,46.5929,46.5779,60.2259
Montenegro,Food Household Consumption,,,,,,,84.767,94.8914,113.2052,65.0416,88.4235,128.8038,118.1505,98.0404,91.8177,96.6563,99.5092,98.2888,97.2047,98.4008
Montenegro,Energy,,,,,,,2110,2090,2640,1690,2460,2460,2250,2180,2120,2260,2030,2120,2250,2250
Montenegro,IPPU,,,,,,,83.6,94.9,91.9,74.4,91.6,112,103,104,91.4,94.8,97.2,100,101,109
Montenegro,Waste,,,,,,,0.451,0.52,0.519,0.519,0.559,0.563,0.557,0.56,0.576,0.601,0.615,0.642,0.657,0.665
Montenegro,Farm-gate emissions,,,,,,,52.7611,57.8049,56.8995,55.8158,53.965,51.8192,50.1201,60.9791,56.8243,60.4007,52.585,51.9657,50.5012,32.917
Montenegro,Land Use change,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Emissions on agricultural land,,,,,,,52.7611,57.8049,56.8995,55.8158,53.965,51.8192,50.1201,60.9791,56.8243,60.4007,52.585,51.9657,50.5012,32.917
Montenegro,Pre- and post- production,,,,,,,205.3418,256.2623,288.754,151.3381,203.5978,344.2034,296.4627,190.1899,261.6254,251.6168,249.3024,256.0111,259.1176,263.2527
Montenegro,Agri-food systems,,,,,,,258.1029,314.0671,345.6535,207.1539,257.5628,396.0226,346.5828,251.1691,318.4497,312.0175,301.8875,307.9768,309.6187,296.1697
Montenegro,LULUCF,,,,,,,-4123.9976,-4123.9976,-4123.9976,-4123.9976,-4123.9976,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,18.5739
Montenegro,LULUCF,,,,,,,-1864.6,-2364.3,-2269.7,-2405.3,-2262.8,-2166.9,,,,,,,,
Montenegro,AFOLU,,,,,,,-4123.9976,-4123.9976,-4123.9976,-4123.9976,-4123.9976,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,34.8934,18.5739
Montenegro,All sectors with LULUCF,,,,,,,-1929.9466,-1938.5776,-1391.5786,-2359.0786,-1571.8386,2607.4564,2388.4504,2319.4534,2246.8694,2390.2944,2162.7084,2255.5354,2386.5504,2378.2389
Montenegro,All sectors without LULUCF,,,,,,,2194.051,2185.42,2732.419,1764.919,2552.159,2572.563,2353.557,2284.56,2211.976,2355.401,2127.815,2220.642,2351.657,2359.665
Montserrat,Drained organic soils (CO2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,On-farm energy use,0.7242,0.6824,1.1708,0.8087,0.9528,0.7438,0.7531,0.7809,1.2374,0.9622,2.0152,0.7363,0.7652,1.4109,1.092,1.4187,0.4685,0.2973,0.3247,0.1713
Montserrat,Forestland,0.0093,-0.5493,-0.5493,-0.5493,-0.5493,-0.5493,-0.5493,-0.5493,-0.5493,-0.5493,-0.5493,-0.3363,-0.3363,-0.3363,-0.3363,-0.3363,-0.7273,-0.7273,-0.7273,-0.7273
Montserrat,Net Forest conversion,22.5058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,Fires in organic soils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montserrat,On-farm electricity use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
